,Unnamed: 0,timedelta,symbol,commence,timestamp,method,y_pred,buy_cap,ask_cap,bid_vol,ask_vol,sum_change,length,hours,time,efficiency,bin
0,0,1 days 06:37:00,ADA-USD,2024-06-27 20:52:21,2024-06-27 20:52:21,KNeighborsClassifier(),1,0.0035971789041208,-4.656689893578481e-06,0.0003381855617162,-0.0005997989162074,0.0001280528201193,7,30.616666666666667,1719521541.0,0,0
1,0,1 days 04:48:00,ADA-USD,2024-06-27 22:24:21,2024-06-27 22:24:21,KNeighborsClassifier(),1,-0.0017612307398056,-2.2378771906694794e-05,-0.0001638169613541,-0.0010889004172613,-0.0028034462332856,10,28.8,1719527061.0,0,0
2,0,1 days 00:17:00,ADA-USD,2024-06-28 03:12:23,2024-06-28 03:12:23,KNeighborsClassifier(),1,0.0435633694585855,-3.960444007189423e-06,0.004148521500072,-0.0005294542670234,-0.000875287489224,9,24.28333333333333,1719544343.0,0,0
3,0,0 days 01:10:00,ADA-USD,2024-06-27 17:05:22,2024-06-27 17:05:22,KNeighborsClassifier(),1,-0.0490975164934318,13.014433446459991,211.32566039802708,62.47507813260712,-0.6443896472341697,1,1.1666666666666667,1719507922.0,1,1
4,0,0 days 11:36:00,ADA-USD,2024-06-27 14:06:01,2024-06-27 14:06:01,KNeighborsClassifier(),1,2.678001228580825,41.612716401900336,12.077084309239224,39.08316895935655,-1.2789059388704058,3,11.6,1719497161.0,0,0
5,0,1 days 02:06:00,ADA-USD,2024-06-28 01:23:36,2024-06-28 01:23:36,KNeighborsClassifier(),1,0.0027704959096933,-6.463344363050183e-07,0.0002777678503231,3.858983168336661e-05,-0.0003804150079383,8,26.1,1719537816.0,0,0
6,0,0 days 05:44:00,ADA-USD,2024-06-27 19:58:41,2024-06-27 19:58:41,KNeighborsClassifier(),1,0.0007918796669033,-2.2529714057695216e-06,8.170319286737726e-05,-0.0001476390533843,-0.0005159543364243,4,5.733333333333333,1719518321.0,0,0
7,0,0 days 03:08:00,ADA-USD,2024-06-27 22:55:02,2024-06-27 22:55:02,KNeighborsClassifier(),1,0.0026101992583921,-3.97879841163018e-06,0.0001620112160241,-0.0003917702358264,-0.0015705649614064,3,3.1333333333333333,1719528902.0,0,0
8,0,1 days 14:04:00,ADA-USD,2024-06-27 13:26:40,2024-06-27 13:26:40,KNeighborsClassifier(),1,0.0049518923332793,-1.620697405613214e-05,0.0004707911355872,-0.001732397960241,0.0011038674690388,27,38.06666666666667,1719494800.0,0,0
9,0,1 days 01:04:00,ADA-USD,2024-06-28 02:25:29,2024-06-28 02:25:29,KNeighborsClassifier(),1,0.0006450234328809,-8.09632149101347e-08,6.121145489990099e-05,-1.496053931004937e-05,-0.0005835062240663,2,25.066666666666663,1719541529.0,0,0
10,0,1 days 04:56:00,ADA-USD,2024-06-27 22:16:41,2024-06-27 22:16:41,KNeighborsClassifier(),1,-0.0045163859182315,-1.4510893886487963e-06,-0.0004586009703474,-0.000108545522892,-5.851895323722831e-05,4,28.933333333333334,1719526601.0,0,0
11,0,0 days 00:11:00,ADA-USD,2024-06-27 13:11:07,2024-06-27 13:11:07,KNeighborsClassifier(),1,-0.3027093138005221,3.134150016203777,38.89953015178985,6.986844677329893,-0.4948891463179234,1,0.1833333333333333,1719493867.0,1,1
12,0,1 days 06:45:00,ADA-USD,2024-06-27 20:44:40,2024-06-27 20:44:40,KNeighborsClassifier(),1,-0.004156866587236,9.431696393891189e-06,-0.0003617174067717,0.0013171175356752,-0.0015793934471967,14,30.75,1719521080.0,0,0
13,0,1 days 07:10:00,ADA-USD,2024-06-27 20:19:02,2024-06-27 20:19:02,KNeighborsClassifier(),1,0.0005752980308559,3.908868013380307e-06,5.630836210934742e-05,0.0005084166132542,-0.0007904912133747,6,31.166666666666668,1719519542.0,0,0
14,0,0 days 17:13:00,ADA-USD,2024-06-27 23:14:00,2024-06-27 23:14:00,KNeighborsClassifier(),1,-0.4569487360209612,0.688357389052388,-0.9341964244799574,-0.3322319789496281,-0.5492833413009961,1,17.216666666666665,1719530040.0,0,0
15,0,0 days 11:47:00,ADA-USD,2024-06-28 04:29:50,2024-06-28 04:29:50,KNeighborsClassifier(),1,-0.0004951691151171,6.208359281667519e-06,0.0008780503054324,0.0007817207443622,0.0002563061629715,5,11.783333333333331,1719548990.0,0,0
16,0,0 days 00:07:00,ADA-USD,2024-06-27 13:01:24,2024-06-27 13:01:24,KNeighborsClassifier(),1,-0.0010176550766202,1.3613818508062536e-06,-9.849181680532391e-05,0.0001776637282002,-0.0004156991720165,1,0.1166666666666666,1719493284.0,1,1
17,0,0 days 07:43:00,ADA-USD,2024-06-27 17:56:04,2024-06-27 17:56:04,KNeighborsClassifier(),1,0.0017893983007083,4.036525651729406e-06,0.0001780503483699,0.0006079747609718,-0.0024999272594276,3,7.716666666666667,1719510964.0,0,0
18,0,0 days 01:46:00,ADA-USD,2024-06-27 23:56:33,2024-06-27 23:56:33,KNeighborsClassifier(),1,0.0014666374781322,-2.888564724079501e-06,0.0001283537652716,-0.0002522872406931,-2.427022531586997e-05,14,1.7666666666666666,1719532593.0,1,1
19,0,0 days 01:38:00,ADA-USD,2024-06-28 00:04:16,2024-06-28 00:04:16,KNeighborsClassifier(),1,0.0038553145862452,-1.146521045636284e-05,0.0003681663057274,-0.0013544566773309,-0.0001014769045409,19,1.6333333333333333,1719533056.0,1,1
20,0,1 days 06:14:00,ADA-USD,2024-06-27 21:15:21,2024-06-27 21:15:21,KNeighborsClassifier(),1,0.0022313251729084,1.0017585868160594e-05,0.0002383571869634,0.0012062577892861,0.0002303490081013,3,30.23333333333333,1719522921.0,0,0
21,0,1 days 05:06:00,ADA-USD,2024-06-27 22:06:01,2024-06-27 22:06:01,KNeighborsClassifier(),1,44.55118857589075,512.4311664439491,157.3665215875437,43.1461115004032,-0.534952781525976,1,29.1,1719525961.0,0,0
22,0,1 days 06:30:00,ADA-USD,2024-06-27 21:00:00,2024-06-27 21:00:00,KNeighborsClassifier(),1,0.0028567593301421,-3.4364134756659226e-06,0.0003099854582758,-0.0005590968060428,-0.0003185190454436,14,30.5,1719522000.0,0,0
23,0,1 days 06:49:00,ADA-USD,2024-06-27 20:40:24,2024-06-27 20:40:24,KNeighborsClassifier(),1,2.076504670556443,-0.6989931014895083,173.6329310515118,21.719623146397048,-0.4441268427692402,1,30.816666666666663,1719520824.0,0,0
24,0,0 days 00:15:00,ADA-USD,2024-06-27 12:51:06,2024-06-27 12:51:06,KNeighborsClassifier(),1,0.0007644803406369,1.9895413005954765e-06,4.5359440100534165e-05,6.287769153368039e-05,-0.001719951628043,9,0.25,1719492666.0,1,1
25,0,1 days 00:57:00,ADA-USD,2024-06-28 02:32:37,2024-06-28 02:32:37,KNeighborsClassifier(),1,0.002800226805346,4.014351720149634e-06,0.0002454343235903,0.0003652405055706,-0.0001553659155218,2,24.95,1719541957.0,0,0
26,0,1 days 04:57:00,ADA-USD,2024-06-27 22:32:02,2024-06-27 22:32:02,KNeighborsClassifier(),1,-0.004533621694983,-1.3394416443879288e-05,-0.0004505333064317,-0.001733125100448,0.0001264718745285,2,28.95,1719527522.0,0,0
27,0,0 days 00:31:00,ADA-USD,2024-06-28 01:08:14,2024-06-28 01:08:14,KNeighborsClassifier(),1,-0.0001009049974105,3.6367987160668136e-06,-8.603494624392916e-06,0.0004869271414331,-0.0012674109302953,10,0.5166666666666667,1719536894.0,1,1
28,0,1 days 01:43:00,ADA-USD,2024-06-28 01:46:53,2024-06-28 01:46:53,KNeighborsClassifier(),1,0.0010905079355073,2.075904571241516e-06,0.0002079477226349,0.0004529343710639,-0.0004653666896621,5,25.716666666666665,1719539213.0,0,0
29,0,0 days 01:30:00,ADA-USD,2024-06-27 16:45:50,2024-06-27 16:45:50,KNeighborsClassifier(),1,8.693017916261736,33.2833079803236,1537.1912074379593,322.708679090435,-0.3063750714266071,1,1.5,1719506750.0,1,1
30,0,1 days 13:15:00,ADA-USD,2024-06-27 14:14:29,2024-06-27 14:14:29,KNeighborsClassifier(),1,-0.0048923595939955,1.6177687730545287e-05,-0.0005466406257143,0.0022216426788121,0.0006052723617469,7,37.25,1719497669.0,0,0
31,0,1 days 05:41:00,ADA-USD,2024-06-27 21:48:42,2024-06-27 21:48:42,KNeighborsClassifier(),1,-0.3198261506327403,-0.7002438748777244,-0.4544736620863697,-0.7497675964506858,-0.2677219315706519,1,29.683333333333334,1719524922.0,0,0
32,0,1 days 01:28:00,ADA-USD,2024-06-28 02:02:31,2024-06-28 02:02:31,KNeighborsClassifier(),1,0.0011709370292182,2.6456079584846748e-06,0.0001087926525099,0.0003390204626213,0.0001040842716809,3,25.466666666666665,1719540151.0,0,0
33,0,0 days 00:19:00,ADA-USD,2024-06-27 12:47:44,2024-06-27 12:47:44,KNeighborsClassifier(),1,-0.0013597481294818,3.1054496889559857e-06,-0.000121343844409,0.0001890105208294,-0.0004979799417549,3,0.3166666666666666,1719492464.0,1,1
34,0,1 days 00:39:00,ADA-USD,2024-06-28 02:49:08,2024-06-28 02:49:08,KNeighborsClassifier(),1,0.0043231152517053,-3.694493579620151e-06,0.000438617512669,-0.0006110672948463,0.0014502809997374,6,24.65,1719542948.0,0,0
35,0,1 days 05:59:00,ADA-USD,2024-06-27 21:30:41,2024-06-27 21:30:41,KNeighborsClassifier(),1,0.121567549858384,4.864185206954197e-06,0.0116200524285595,0.0007627887813013,-0.0051398846588006,12,29.98333333333333,1719523841.0,0,0
36,0,1 days 13:45:00,ADA-USD,2024-06-27 13:44:54,2024-06-27 13:44:54,KNeighborsClassifier(),1,-1.6554763975686573,13.34199887478731,-1.9123427348419848,2.958254891198908,-0.6424939320397095,2,37.75,1719495894.0,0,0
37,0,1 days 06:47:00,ADA-USD,2024-06-27 20:42:04,2024-06-27 20:42:04,KNeighborsClassifier(),1,-0.0035970618955324,1.0614747598336471e-05,-0.0003053622372727,0.0013662966667477,-0.0015289007398733,11,30.78333333333333,1719520924.0,0,0
38,0,1 days 00:25:00,ADA-USD,2024-06-28 03:04:53,2024-06-28 03:04:53,KNeighborsClassifier(),1,-0.001049607994872,5.395601445523646e-06,-0.000106157441539,0.0006816867978514,-0.0004122008332521,4,24.416666666666668,1719543893.0,0,0
39,0,1 days 03:01:00,ADA-USD,2024-06-28 00:11:51,2024-06-28 00:11:51,KNeighborsClassifier(),1,0.0033708396556368,-6.232786747606411e-06,0.0003226850389324,-0.0006740143793241,-4.943836227513378e-05,23,27.016666666666666,1719533511.0,0,0
40,0,1 days 06:07:00,ADA-USD,2024-06-27 21:23:00,2024-06-27 21:23:00,KNeighborsClassifier(),1,0.0005160974479967,1.199733602352815e-06,7.323915507628787e-05,0.0001120916652891,-0.0016744318706872,7,30.116666666666667,1719523380.0,0,0
41,0,0 days 01:10:00,ADA-USD,2024-06-27 17:05:21,2024-06-27 17:05:21,KNeighborsClassifier(),1,15.662598780743476,2.128736084704493,60.91648817985582,25.60507761547443,-0.8917376920877682,3,1.1666666666666667,1719507921.0,1,1
42,0,1 days 04:52:00,ADA-USD,2024-06-27 22:20:44,2024-06-27 22:20:44,KNeighborsClassifier(),1,0.1428337723369721,4.801177349634979,3.480921592741772,16.804751774739014,-0.4949835510418266,1,28.866666666666667,1719526844.0,0,0
43,0,0 days 05:35:00,ADA-USD,2024-06-27 20:06:20,2024-06-27 20:06:20,KNeighborsClassifier(),1,-0.0027523735833968,5.768507177261739e-06,-0.0002511759970764,0.0006327175722806,-0.0006820093664352,2,5.583333333333333,1719518780.0,0,0
44,0,0 days 03:03:00,ADA-USD,2024-06-27 15:34:08,2024-06-27 15:34:08,KNeighborsClassifier(),1,-0.001155080474731,0.0004750575774047,-0.0001459423999867,0.0040660052756432,-0.0002798409061182,19,3.05,1719502448.0,0,0
45,0,1 days 01:20:00,ADA-USD,2024-06-28 02:10:24,2024-06-28 02:10:24,KNeighborsClassifier(),1,-0.0023507181808156,-3.6340840517956607e-06,-0.0002291350984269,-0.0004894792981016,-0.0011933702949126,8,25.33333333333333,1719540624.0,0,0
46,0,0 days 17:17:00,ADA-USD,2024-06-27 23:10:23,2024-06-27 23:10:23,KNeighborsClassifier(),1,0.0273695660452824,0.0001396086594261,0.0027495633407466,-0.0005275999573038,7.73976880043048e-05,2,17.283333333333335,1719529823.0,0,0
47,0,0 days 23:39:00,ADA-USD,2024-06-28 03:50:48,2024-06-28 03:50:48,KNeighborsClassifier(),1,-0.0082167272247347,0.0011757261596379,-0.0008864696780717,0.0152582534674126,7.919390591145644e-05,17,23.65,1719546648.0,0,0
48,0,0 days 01:15:00,ADA-USD,2024-06-28 00:27:12,2024-06-28 00:27:12,KNeighborsClassifier(),1,0.0022317300462706,-1.1465652299702532e-05,0.0002570408357118,-0.0013045845458411,-0.0058391463480477,34,1.25,1719534432.0,1,1
49,0,0 days 00:52:00,ADA-USD,2024-06-28 00:50:16,2024-06-28 00:50:16,KNeighborsClassifier(),1,-0.0024274879230897,5.734534653245582e-06,-0.0001594057726879,0.0007733074818127,-0.002885507570108,7,0.8666666666666667,1719535816.0,1,1
50,0,0 days 20:16:00,ADA-USD,2024-06-27 20:11:21,2024-06-27 20:11:21,KNeighborsClassifier(),1,-0.002080087599401,4.491440831921878e-06,-0.0001642465853075,0.0004705772874641,-0.0007023232320947,12,20.266666666666666,1719519081.0,0,0
51,0,0 days 18:18:00,ADA-USD,2024-06-27 22:09:01,2024-06-27 22:09:01,KNeighborsClassifier(),1,0.0060908116402174,-1.095453277644154e-06,0.000617747027368,-0.0001195505146082,-0.0036945271794007,15,18.3,1719526141.0,0,0
52,0,1 days 07:03:00,ADA-USD,2024-06-27 20:26:42,2024-06-27 20:26:42,KNeighborsClassifier(),1,-0.0047556617993335,3.29022184497596e-07,-0.0004544915306897,0.00018615306637,-0.0010446301399535,21,31.05,1719520002.0,0,0
53,0,0 days 05:39:00,ADA-USD,2024-06-27 20:03:41,2024-06-27 20:03:41,KNeighborsClassifier(),1,0.0015772308906437,-3.1391091146470984e-05,0.0001534770119334,-0.000464474278646,-0.0004582820865157,14,5.65,1719518621.0,0,0
54,0,1 days 05:27:00,ADA-USD,2024-06-27 22:01:21,2024-06-27 22:01:21,KNeighborsClassifier(),1,0.0017957802617979,-6.2820792599005415e-06,0.0001796937465482,-0.0006573602287726,-0.0025126889653495,11,29.45,1719525681.0,0,0
55,0,0 days 02:04:00,ADA-USD,2024-06-27 16:20:01,2024-06-27 16:20:01,KNeighborsClassifier(),1,2.4891911286899537,-0.441630497804152,-0.8623654169466327,-0.8123330255284782,-0.518252139899981,1,2.066666666666667,1719505201.0,1,1
56,0,1 days 01:36:00,ADA-USD,2024-06-28 01:54:10,2024-06-28 01:54:10,KNeighborsClassifier(),1,0.0138529941225388,-5.493489678709551e-07,0.002254110279023,0.000132706259151,-0.0026697031649202,9,25.6,1719539650.0,0,0
57,0,0 days 01:23:00,ADA-USD,2024-06-28 00:19:42,2024-06-28 00:19:42,KNeighborsClassifier(),1,0.001232122863237,-3.869576368442651e-06,0.0002096664575735,-0.0003573653618929,-0.0015911011640312,28,1.3833333333333333,1719533982.0,1,1
58,0,0 days 02:37:00,ADA-USD,2024-06-27 23:25:46,2024-06-27 23:25:46,KNeighborsClassifier(),1,0.0293665355656446,0.000135220910932,0.0027328920175497,-0.0009392012624045,-0.0009269178779219,13,2.6166666666666667,1719530746.0,1,1
59,0,1 days 06:53:00,ADA-USD,2024-06-27 20:37:00,2024-06-27 20:37:00,KNeighborsClassifier(),1,-0.0004572906006793,1.9657629966030044e-06,-3.227130077909646e-05,0.0002545956738972,-0.0011213634513619,2,30.883333333333333,1719520620.0,0,0
60,0,1 days 05:14:00,ADA-USD,2024-06-27 22:14:03,2024-06-27 22:14:03,KNeighborsClassifier(),1,1.3579994771901274,35.52912378975859,15.859920316268116,6.220038277248444,-0.3876391084437814,1,29.23333333333333,1719526443.0,0,0
61,0,1 days 07:08:00,ADA-USD,2024-06-27 20:21:40,2024-06-27 20:21:40,KNeighborsClassifier(),1,-0.0003641316275432,2.841087218818928e-06,-3.4925355479442644e-05,0.0005034737648744,-0.0009430772175813,12,31.133333333333333,1719519700.0,0,0
62,0,0 days 00:25:00,ADA-USD,2024-06-28 01:17:03,2024-06-28 01:17:03,KNeighborsClassifier(),1,3.109716565597802,2.3861049466536417,826.44300716588,41.79009249753737,-0.2256989587491839,1,0.4166666666666667,1719537423.0,1,1
63,0,1 days 13:54:00,ADA-USD,2024-06-27 13:35:49,2024-06-27 13:35:49,KNeighborsClassifier(),1,0.3418105855845725,-0.9984869992191104,-0.8449856665129355,-0.7155072277849573,-0.1177134044119432,1,37.9,1719495349.0,0,0
64,0,0 days 23:46:00,ADA-USD,2024-06-28 03:43:28,2024-06-28 03:43:28,KNeighborsClassifier(),1,-0.021838635762523,0.0011766673793325,-0.0022544787000052,0.0152754883313028,0.0007724814313827,11,23.766666666666666,1719546208.0,0,0
65,0,1 days 07:00:00,ADA-USD,2024-06-27 20:29:20,2024-06-27 20:29:20,KNeighborsClassifier(),1,-0.0023992330213172,-2.4043634963000216e-06,-0.0002369707885127,-0.0001674566024983,-0.0006795934755752,26,31.0,1719520160.0,0,0
66,0,1 days 01:59:00,ADA-USD,2024-06-28 01:31:28,2024-06-28 01:31:28,KNeighborsClassifier(),1,-0.0151206438935506,-8.242335914898646e-07,-0.0015447165333631,-9.34682753395144e-05,-0.0015281353482901,13,25.98333333333333,1719538288.0,0,0
67,0,1 days 00:01:00,ADA-USD,2024-06-28 03:28:06,2024-06-28 03:28:06,KNeighborsClassifier(),1,-0.0011461912101418,9.668029272713596e-07,-0.0001189186656691,0.0001094436963673,0.0003857032656209,1,24.016666666666666,1719545286.0,0,0
68,0,1 days 05:36:00,ADA-USD,2024-06-27 21:53:41,2024-06-27 21:53:41,KNeighborsClassifier(),1,-0.0002123189709458,1.147165510917425e-06,-1.963793528880764e-05,0.0001548052616133,-0.0007175085231632,5,29.6,1719525221.0,0,0
69,0,0 days 01:54:00,ADA-USD,2024-06-27 23:48:48,2024-06-27 23:48:48,KNeighborsClassifier(),1,0.001913136773224,-2.790848195433071e-06,0.0001801540265735,-0.0003516285858873,-2.468921667476699e-05,8,1.9,1719532128.0,1,1
70,0,0 days 03:24:00,ADA-USD,2024-06-27 22:39:42,2024-06-27 22:39:42,KNeighborsClassifier(),1,-0.0034629729705327,-3.2391359124916974e-06,-0.0003328219539195,0.0007984303858199,-0.0025304146206546,5,3.4,1719527982.0,0,0
71,0,0 days 02:01:00,ADA-USD,2024-06-27 23:41:21,2024-06-27 23:41:21,KNeighborsClassifier(),1,0.001099965993925,-1.110838331208619e-06,0.0001182509534853,-0.0001491261551986,-0.0003347521006011,3,2.0166666666666666,1719531681.0,1,1
72,0,0 days 03:16:00,ADA-USD,2024-06-27 22:47:21,2024-06-27 22:47:21,KNeighborsClassifier(),1,-0.0047460898438643,-4.665658908997727e-06,-0.0004441843617566,0.000531901639055,-0.0032674877399982,9,3.2666666666666666,1719528441.0,0,0
73,0,1 days 06:22:00,ADA-USD,2024-06-27 21:07:41,2024-06-27 21:07:41,KNeighborsClassifier(),1,0.003151212457059,-2.689434310143568e-06,0.0003541210069087,-0.0002763999454351,-0.002374873428475,19,30.366666666666667,1719522461.0,0,0
74,0,0 days 23:54:00,ADA-USD,2024-06-28 03:36:00,2024-06-28 03:36:00,KNeighborsClassifier(),1,-0.0062991645519705,5.836369357137272e-06,-0.0006869158750705,0.0006214893348542,0.0013454577736472,5,23.9,1719545760.0,0,0
75,0,0 days 00:39:00,ADA-USD,2024-06-28 01:00:30,2024-06-28 01:00:30,KNeighborsClassifier(),1,-0.0063341543108179,-1.8590344056934605e-05,-0.0006406535756829,-0.0024000619851588,-0.000362057794801,3,0.65,1719536430.0,1,1
76,0,1 days 13:49:00,ADA-USD,2024-06-27 13:40:48,2024-06-27 13:40:48,KNeighborsClassifier(),1,-0.8931517238324735,-0.0699994552786826,-0.9746917675953352,-0.7587914933179114,-0.11787600495728,1,37.81666666666667,1719495648.0,0,0
77,0,0 days 00:55:00,ADA-USD,2024-06-28 00:44:32,2024-06-28 00:44:32,KNeighborsClassifier(),1,9.726927218678404e-05,2.54905285412832e-06,7.323471784226321e-06,0.000326390194858,0.0001554806910029,2,0.9166666666666666,1719535472.0,1,1
78,0,1 days 00:09:00,ADA-USD,2024-06-28 03:20:05,2024-06-28 03:20:05,KNeighborsClassifier(),1,0.0052265616425422,-1.4461866304493751e-06,0.0005031837888925,-7.531429236284914e-05,-0.0004380642417072,5,24.15,1719544805.0,0,0
79,0,0 days 01:12:00,ADA-USD,2024-06-27 17:03:11,2024-06-27 17:03:11,KNeighborsClassifier(),1,0.2223563674948089,9.126299674476474,1806.930928535613,287.7737138371832,-0.8469778544422771,2,1.2,1719507791.0,1,1
80,0,0 days 00:12:00,ADA-USD,2024-06-27 12:54:30,2024-06-27 12:54:30,KNeighborsClassifier(),1,-0.0002647259680248,3.1473389225933346e-06,5.8196914545227685e-06,0.0003067085066618,-0.003135650735197,15,0.2,1719492870.0,1,1
81,0,1 days 03:54:00,ADA-USD,2024-06-27 23:18:05,2024-06-27 23:18:05,KNeighborsClassifier(),1,0.026302387782106,0.0001316808254504,0.0026913886090471,-0.0015292502890815,-0.0012883181805236,7,27.9,1719530285.0,0,0
82,0,0 days 19:53:00,ADA-USD,2024-06-27 20:34:26,2024-06-27 20:34:26,KNeighborsClassifier(),1,0.0200838567510727,-2.640952720067702e-06,0.0018752506330412,-0.0002513864078798,-3.17114415600488e-05,34,19.883333333333333,1719520466.0,0,0
83,0,0 days 12:21:00,ADA-USD,2024-06-28 04:06:27,2024-06-28 04:06:27,KNeighborsClassifier(),1,-0.0007587749822784,-8.978173043128201e-06,-8.128152052511162e-05,-0.0012565257748129,-0.0009411963172674,7,12.35,1719547587.0,0,0
84,0,1 days 06:58:00,ADA-USD,2024-06-27 20:14:00,2024-06-27 20:14:00,KNeighborsClassifier(),1,-0.0017177513076116,4.355899144270481e-06,-0.0001477387773689,0.0004316308711715,-0.0010197965682864,18,30.966666666666665,1719519240.0,0,0
85,0,1 days 05:51:00,ADA-USD,2024-06-27 21:38:21,2024-06-27 21:38:21,KNeighborsClassifier(),1,-0.011401673056174,-1.446392558723808e-06,-0.0012398335901904,-0.000303936678605,0.0009489087392386,2,29.85,1719524301.0,0,0
86,0,1 days 01:12:00,ADA-USD,2024-06-28 02:18:23,2024-06-28 02:18:23,KNeighborsClassifier(),1,-0.0415593183333007,-1.2384293521794376e-06,-0.0041873568908279,-0.0001555279280479,-0.0008124269316049,3,25.2,1719541103.0,0,0
